1738439262,165.7975,1738439262,170,-4.202469,-4.103973,16.38655,469278740,29
1738440286,214.5528,1738440286,227,-12.44717,-12.15544,4.249023,470302785,28
1738441310,271.941,1738441310,267,4.940979,4.825175,7.278892,471326835,30
1738442334,322.2341,1738442334,321,1.2341,1.205176,10.18459,472350880,33
1738443358,365.2296,1738443358,376,-10.77036,-10.51792,12.92481,473374917,26
1738444382,410.7899,1738444382,418,-7.210144,-7.041156,15.67708,474398957,26
1738445406,449.9375,1738445406,462,-12.0625,-11.77978,18.34097,475422990,23
1738446430,525.4951,1738446430,534,-8.504883,-8.30555,5.492161,476447060,26
1738447454,571.4809,1738447454,570,1.480896,1.446187,5.468486,477471100,29
1738448478,615.5181,1738448478,618,-2.481934,-2.423763,5.421139,478495139,26
1738449502,665.2584,1738449502,661,4.258362,4.158556,5.438894,479519183,30
1738450526,715.5363,1738450526,716,-0.4636841,-0.4528164,5.48624,480543227,28
1738451550,785.1823,1738451550,771,14.18231,13.84991,5.90051,481567292,41
1738452574,841.8922,1738452574,847,-5.107849,-4.988134,6.184574,482591343,38
1738453598,889.274,1738453598,897,-7.725952,-7.544875,6.08396,483615385,30
1738454622,931.8517,1738454622,937,-5.148254,-5.027592,5.811723,484639422,27
1738455646,981.997,1738455646,977,4.997009,4.879892,5.551328,485663467,32
1738456671,27.8047,1738456671,30,-2.195303,-2.143851,5.385618,486687507,27
1738457695,77.35244,1738457695,76,1.35244,1.320742,5.267256,487711551,28
1738458719,128.2522,1738458719,125,3.252182,3.175959,5.148895,488735598,32
1738459743,178.5613,1738459743,181,-2.438736,-2.381578,5.095636,489759641,28
1738460767,226.831,1738460767,221,5.831024,5.694359,5.101559,490783684,32
1738461791,293.7632,1738461791,296,-2.236847,-2.184421,5.332367,491807745,31
1738462815,343.7071,1738462815,346,-2.292908,-2.239168,4.568895,492831825,63
1738463839,426.8336,1738463839,426,0.8335876,0.8140504,4.740513,493855871,31
1738464863,483.0663,1738464863,477,6.066315,5.924135,4.888461,494879918,33
1738465887,524.0125,1738465887,531,-6.987549,-6.823778,4.959476,495903954,25
1738466911,576.9422,1738466911,566,10.9422,10.68574,5.243549,496928002,34
1738467935,620.986,1738467935,629,-8.013977,-7.826149,5.302737,497952041,28
1738468959,668.0978,1738468959,668,0.09777832,0.09548663,5.438862,498976082,28
1738469983,718.9634,1738469983,716,2.96344,2.893984,5.681521,500000128,30
1738471007,773.2142,1738471007,766,7.214233,7.045149,6.119484,501024179,38
1738472031,820.3568,1738472031,828,-7.64325,-7.46411,6.285207,502048219,30
1738473055,869.7703,1738473055,869,0.7703247,0.7522702,5.361959,503072263,31
1738474079,917.4281,1738474079,919,-1.571899,-1.535058,5.208086,504096305,29
1738475103,960.5961,1738475103,961,-0.4039307,-0.3944635,5.249513,505120343,28
1738476128,13.10963,1738476128,13,0.1096344,0.1070648,5.077885,506144390,28
1738477152,57.89888,1738477152,57,0.8988762,0.8778088,4.308502,507168465,63
1738478176,138.4186,1738478176,136,2.418625,2.361938,4.53931,508192504,30
1738479200,184.9116,1738479200,186,-1.088364,-1.062855,4.604411,509216545,28
1738480224,230.0898,1738480224,229,1.089783,1.064241,4.787876,510240585,27
1738481248,277.6465,1738481248,276,1.646454,1.607865,5.190314,511264627,28
1738482272,322.0702,1738482272,320,2.07019,2.02167,5.367864,512288666,28
1738483296,367.9453,1738483296,368,-0.05474854,-0.05346536,5.657861,513312707,28
1738484320,415.7943,1738484320,418,-2.205688,-2.153993,5.853169,514336749,26
1738485344,466.5315,1738485344,457,9.531464,9.308069,6.155009,515360794,34
1738486368,502.9558,1738486368,520,-17.04422,-16.64474,6.131352,516384825,19
1738487392,550.0368,1738487392,539,11.0368,10.77813,5.279121,517408866,30
1738488416,587.562,1738488416,596,-8.437988,-8.240223,5.190351,518432899,21
1738489440,633.8857,1738489440,627,6.885681,6.724298,5.214025,519456939,26
1738490464,690.5555,1738490464,677,13.55554,13.23783,5.515857,520480991,39
1738491488,734.8942,1738491488,747,-12.10577,-11.82204,5.486265,521505029,27
1738492512,779.692,1738492512,779,0.6920166,0.6757974,5.586874,522529068,27
1738493536,828.1696,1738493536,826,2.169617,2.118766,5.610547,523553111,29
1738494560,877.0375,1738494560,876,1.037476,1.01316,5.628299,524577154,29
